,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
303,2020,Mental and behavioural disorders due to psychoactive substance use,95+,GBR,Male,0,,United Kingdom
304,2021,Intentional self-harm,10- 14,GBR,Female,2,,United Kingdom
305,2021,Intentional self-harm,10- 14,GBR,Male,1,,United Kingdom
306,2021,Intentional self-harm,15-19,GBR,Female,4,,United Kingdom
307,2021,Intentional self-harm,15-19,GBR,Male,18,,United Kingdom
308,2021,Intentional self-harm,20-24,GBR,Female,12,,United Kingdom
309,2021,Intentional self-harm,20-24,GBR,Male,38,,United Kingdom
310,2021,Intentional self-harm,25-29,GBR,Female,23,,United Kingdom
311,2021,Intentional self-harm,25-29,GBR,Male,51,,United Kingdom
312,2021,Intentional self-harm,30-34,GBR,Female,9,,United Kingdom
313,2021,Intentional self-harm,30-34,GBR,Male,61,,United Kingdom
314,2021,Intentional self-harm,35-39,GBR,Female,23,,United Kingdom
315,2021,Intentional self-harm,35-39,GBR,Male,44,,United Kingdom
316,2021,Intentional self-harm,40-44,GBR,Female,13,,United Kingdom
317,2021,Intentional self-harm,40-44,GBR,Male,45,,United Kingdom
318,2021,Intentional self-harm,45-49,GBR,Female,21,,United Kingdom
319,2021,Intentional self-harm,45-49,GBR,Male,52,,United Kingdom
320,2021,Intentional self-harm,5- 9,GBR,Female,0,,United Kingdom
321,2021,Intentional self-harm,5- 9,GBR,Male,0,,United Kingdom
322,2021,Intentional self-harm,50-54,GBR,Female,18,,United Kingdom
323,2021,Intentional self-harm,50-54,GBR,Male,53,,United Kingdom
324,2021,Intentional self-harm,55-59,GBR,Female,20,,United Kingdom
325,2021,Intentional self-harm,55-59,GBR,Male,47,,United Kingdom
326,2021,Intentional self-harm,60-64,GBR,Female,11,,United Kingdom
327,2021,Intentional self-harm,60-64,GBR,Male,28,,United Kingdom
328,2021,Intentional self-harm,65-69,GBR,Female,5,,United Kingdom
329,2021,Intentional self-harm,65-69,GBR,Male,22,,United Kingdom
330,2021,Intentional self-harm,70-74,GBR,Female,3,,United Kingdom
331,2021,Intentional self-harm,70-74,GBR,Male,19,,United Kingdom
332,2021,Intentional self-harm,75-79,GBR,Female,2,,United Kingdom
333,2021,Intentional self-harm,75-79,GBR,Male,12,,United Kingdom
334,2021,Intentional self-harm,80-84,GBR,Female,0,,United Kingdom
335,2021,Intentional self-harm,80-84,GBR,Male,3,,United Kingdom
336,2021,Intentional self-harm,85-89,GBR,Female,0,,United Kingdom
337,2021,Intentional self-harm,85-89,GBR,Male,5,,United Kingdom
338,2021,Intentional self-harm,90-94,GBR,Female,1,,United Kingdom
339,2021,Intentional self-harm,90-94,GBR,Male,1,,United Kingdom
340,2021,Intentional self-harm,95+,GBR,Female,0,,United Kingdom
341,2021,Intentional self-harm,95+,GBR,Male,0,,United Kingdom
342,2021,Mental and behavioural disorders due to psychoactive substance use,10- 14,GBR,Female,0,,United Kingdom
343,2021,Mental and behavioural disorders due to psychoactive substance use,10- 14,GBR,Male,0,,United Kingdom
344,2021,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Female,1,,United Kingdom
345,2021,Mental and behavioural disorders due to psychoactive substance use,15-19,GBR,Male,0,,United Kingdom
346,2021,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Female,2,,United Kingdom
347,2021,Mental and behavioural disorders due to psychoactive substance use,20-24,GBR,Male,1,,United Kingdom
348,2021,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Female,0,,United Kingdom
349,2021,Mental and behavioural disorders due to psychoactive substance use,25-29,GBR,Male,2,,United Kingdom
350,2021,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Female,3,,United Kingdom
351,2021,Mental and behavioural disorders due to psychoactive substance use,30-34,GBR,Male,7,,United Kingdom
352,2021,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Female,8,,United Kingdom
353,2021,Mental and behavioural disorders due to psychoactive substance use,35-39,GBR,Male,10,,United Kingdom
354,2021,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Female,11,,United Kingdom
355,2021,Mental and behavioural disorders due to psychoactive substance use,40-44,GBR,Male,25,,United Kingdom
356,2021,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Female,12,,United Kingdom
357,2021,Mental and behavioural disorders due to psychoactive substance use,45-49,GBR,Male,32,,United Kingdom
358,2021,Mental and behavioural disorders due to psychoactive substance use,5- 9,GBR,Female,0,,United Kingdom
359,2021,Mental and behavioural disorders due to psychoactive substance use,5- 9,GBR,Male,0,,United Kingdom
360,2021,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Female,18,,United Kingdom
361,2021,Mental and behavioural disorders due to psychoactive substance use,50-54,GBR,Male,40,,United Kingdom
362,2021,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Female,11,,United Kingdom
363,2021,Mental and behavioural disorders due to psychoactive substance use,55-59,GBR,Male,47,,United Kingdom
364,2021,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Female,20,,United Kingdom
365,2021,Mental and behavioural disorders due to psychoactive substance use,60-64,GBR,Male,42,,United Kingdom
366,2021,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Female,13,,United Kingdom
367,2021,Mental and behavioural disorders due to psychoactive substance use,65-69,GBR,Male,41,,United Kingdom
368,2021,Mental and behavioural disorders due to psychoactive substance use,70-74,GBR,Female,9,,United Kingdom
369,2021,Mental and behavioural disorders due to psychoactive substance use,70-74,GBR,Male,23,,United Kingdom
370,2021,Mental and behavioural disorders due to psychoactive substance use,75-79,GBR,Female,3,,United Kingdom
371,2021,Mental and behavioural disorders due to psychoactive substance use,75-79,GBR,Male,15,,United Kingdom
372,2021,Mental and behavioural disorders due to psychoactive substance use,80-84,GBR,Female,2,,United Kingdom
373,2021,Mental and behavioural disorders due to psychoactive substance use,80-84,GBR,Male,5,,United Kingdom
374,2021,Mental and behavioural disorders due to psychoactive substance use,85-89,GBR,Female,3,,United Kingdom
375,2021,Mental and behavioural disorders due to psychoactive substance use,85-89,GBR,Male,6,,United Kingdom
376,2021,Mental and behavioural disorders due to psychoactive substance use,90-94,GBR,Female,0,,United Kingdom
377,2021,Mental and behavioural disorders due to psychoactive substance use,90-94,GBR,Male,2,,United Kingdom
378,2021,Mental and behavioural disorders due to psychoactive substance use,95+,GBR,Female,1,,United Kingdom
379,2021,Mental and behavioural disorders due to psychoactive substance use,95+,GBR,Male,0,,United Kingdom
380,2017,Intentional self-harm,10- 14,EGY,Female,1,4342960.0,Egypt
381,2017,Intentional self-harm,15-19,EGY,Female,3,4348096.0,Egypt
382,2017,Intentional self-harm,20-24,EGY,Female,5,4013510.0,Egypt
383,2017,Intentional self-harm,25-29,EGY,Female,3,4150574.0,Egypt
384,2017,Intentional self-harm,30-34,EGY,Female,0,3594529.0,Egypt
385,2017,Intentional self-harm,35-39,EGY,Female,0,3161863.0,Egypt
386,2017,Intentional self-harm,40-44,EGY,Female,0,2505087.0,Egypt
387,2017,Intentional self-harm,45-49,EGY,Female,2,2116174.0,Egypt
388,2017,Intentional self-harm,5- 9,EGY,Female,0,5073472.0,Egypt
389,2017,Intentional self-harm,50-54,EGY,Female,0,1955498.0,Egypt
390,2017,Intentional self-harm,55-59,EGY,Female,0,1552488.0,Egypt
391,2017,Intentional self-harm,60-64,EGY,Female,1,1238081.0,Egypt
392,2017,Intentional self-harm,65-69,EGY,Female,0,780928.0,Egypt
393,2017,Intentional self-harm,70-74,EGY,Female,0,486977.0,Egypt
394,2017,Intentional self-harm,75-79,EGY,Female,0,216776.0,Egypt
395,2017,Intentional self-harm,80-84,EGY,Female,0,142321.0,Egypt
396,2017,Intentional self-harm,85-89,EGY,Female,0,,Egypt
397,2017,Intentional self-harm,90-94,EGY,Female,0,,Egypt
398,2017,Intentional self-harm,95+,EGY,Female,0,,Egypt
399,2017,Intentional self-harm,10- 14,EGY,Male,1,4726389.0,Egypt
400,2017,Intentional self-harm,15-19,EGY,Male,5,4696773.0,Egypt
401,2017,Intentional self-harm,20-24,EGY,Male,11,4253791.0,Egypt
402,2017,Intentional self-harm,25-29,EGY,Male,5,4051915.0,Egypt
403,2017,Intentional self-harm,30-34,EGY,Male,8,3780810.0,Egypt
404,2017,Intentional self-harm,35-39,EGY,Male,7,3351872.0,Egypt
405,2017,Intentional self-harm,40-44,EGY,Male,5,2669248.0,Egypt
406,2017,Intentional self-harm,45-49,EGY,Male,4,2294763.0,Egypt
407,2017,Intentional self-harm,5- 9,EGY,Male,1,5486224.0,Egypt
408,2017,Intentional self-harm,50-54,EGY,Male,1,2059345.0,Egypt
409,2017,Intentional self-harm,55-59,EGY,Male,2,1721545.0,Egypt
410,2017,Intentional self-harm,60-64,EGY,Male,1,1422382.0,Egypt
411,2017,Intentional self-harm,65-69,EGY,Male,1,946457.0,Egypt
412,2017,Intentional self-harm,70-74,EGY,Male,0,533228.0,Egypt
413,2017,Intentional self-harm,75-79,EGY,Male,0,249431.0,Egypt
414,2017,Intentional self-harm,80-84,EGY,Male,0,141023.0,Egypt
415,2017,Intentional self-harm,85-89,EGY,Male,0,,Egypt
416,2017,Intentional self-harm,90-94,EGY,Male,0,,Egypt
417,2017,Intentional self-harm,95+,EGY,Male,0,,Egypt
418,2017,Mental and behavioural disorders due to psychoactive substance use,10- 14,EGY,Female,0,4342960.0,Egypt
419,2017,Mental and behavioural disorders due to psychoactive substance use,15-19,EGY,Female,0,4348096.0,Egypt
420,2017,Mental and behavioural disorders due to psychoactive substance use,20-24,EGY,Female,0,4013510.0,Egypt
421,2017,Mental and behavioural disorders due to psychoactive substance use,25-29,EGY,Female,0,4150574.0,Egypt
422,2017,Mental and behavioural disorders due to psychoactive substance use,30-34,EGY,Female,0,3594529.0,Egypt
423,2017,Mental and behavioural disorders due to psychoactive substance use,35-39,EGY,Female,0,3161863.0,Egypt
424,2017,Mental and behavioural disorders due to psychoactive substance use,40-44,EGY,Female,0,2505087.0,Egypt
425,2017,Mental and behavioural disorders due to psychoactive substance use,45-49,EGY,Female,0,2116174.0,Egypt
426,2017,Mental and behavioural disorders due to psychoactive substance use,5- 9,EGY,Female,0,5073472.0,Egypt
427,2017,Mental and behavioural disorders due to psychoactive substance use,50-54,EGY,Female,0,1955498.0,Egypt
428,2017,Mental and behavioural disorders due to psychoactive substance use,55-59,EGY,Female,0,1552488.0,Egypt
429,2017,Mental and behavioural disorders due to psychoactive substance use,60-64,EGY,Female,1,1238081.0,Egypt
430,2017,Mental and behavioural disorders due to psychoactive substance use,65-69,EGY,Female,0,780928.0,Egypt
431,2017,Mental and behavioural disorders due to psychoactive substance use,70-74,EGY,Female,0,486977.0,Egypt
432,2017,Mental and behavioural disorders due to psychoactive substance use,75-79,EGY,Female,0,216776.0,Egypt
433,2017,Mental and behavioural disorders due to psychoactive substance use,80-84,EGY,Female,0,142321.0,Egypt
434,2017,Mental and behavioural disorders due to psychoactive substance use,85-89,EGY,Female,1,,Egypt
435,2017,Mental and behavioural disorders due to psychoactive substance use,90-94,EGY,Female,0,,Egypt
436,2017,Mental and behavioural disorders due to psychoactive substance use,95+,EGY,Female,0,,Egypt
437,2017,Mental and behavioural disorders due to psychoactive substance use,10- 14,EGY,Male,0,4726389.0,Egypt
438,2017,Mental and behavioural disorders due to psychoactive substance use,15-19,EGY,Male,0,4696773.0,Egypt
439,2017,Mental and behavioural disorders due to psychoactive substance use,20-24,EGY,Male,0,4253791.0,Egypt
440,2017,Mental and behavioural disorders due to psychoactive substance use,25-29,EGY,Male,0,4051915.0,Egypt
441,2017,Mental and behavioural disorders due to psychoactive substance use,30-34,EGY,Male,0,3780810.0,Egypt
442,2017,Mental and behavioural disorders due to psychoactive substance use,35-39,EGY,Male,0,3351872.0,Egypt
443,2017,Mental and behavioural disorders due to psychoactive substance use,40-44,EGY,Male,0,2669248.0,Egypt
444,2017,Mental and behavioural disorders due to psychoactive substance use,45-49,EGY,Male,1,2294763.0,Egypt
445,2017,Mental and behavioural disorders due to psychoactive substance use,5- 9,EGY,Male,0,5486224.0,Egypt
446,2017,Mental and behavioural disorders due to psychoactive substance use,50-54,EGY,Male,0,2059345.0,Egypt
447,2017,Mental and behavioural disorders due to psychoactive substance use,55-59,EGY,Male,1,1721545.0,Egypt
448,2017,Mental and behavioural disorders due to psychoactive substance use,60-64,EGY,Male,1,1422382.0,Egypt
449,2017,Mental and behavioural disorders due to psychoactive substance use,65-69,EGY,Male,0,946457.0,Egypt
450,2017,Mental and behavioural disorders due to psychoactive substance use,70-74,EGY,Male,0,533228.0,Egypt
451,2017,Mental and behavioural disorders due to psychoactive substance use,75-79,EGY,Male,1,249431.0,Egypt
452,2017,Mental and behavioural disorders due to psychoactive substance use,80-84,EGY,Male,1,141023.0,Egypt
453,2017,Mental and behavioural disorders due to psychoactive substance use,85-89,EGY,Male,0,,Egypt
454,2017,Mental and behavioural disorders due to psychoactive substance use,90-94,EGY,Male,0,,Egypt
455,2017,Mental and behavioural disorders due to psychoactive substance use,95+,EGY,Male,0,,Egypt
456,2018,Intentional self-harm,10- 14,EGY,Female,1,4434665.0,Egypt
457,2018,Intentional self-harm,15-19,EGY,Female,5,4440341.0,Egypt
458,2018,Intentional self-harm,20-24,EGY,Female,2,4098607.0,Egypt
459,2018,Intentional self-harm,25-29,EGY,Female,2,4237920.0,Egypt
460,2018,Intentional self-harm,30-34,EGY,Female,3,3669571.0,Egypt
461,2018,Intentional self-harm,35-39,EGY,Female,2,3227774.0,Egypt
462,2018,Intentional self-harm,40-44,EGY,Female,2,2557388.0,Egypt
463,2018,Intentional self-harm,45-49,EGY,Female,2,2160387.0,Egypt
464,2018,Intentional self-harm,5- 9,EGY,Female,1,5180638.0,Egypt
465,2018,Intentional self-harm,50-54,EGY,Female,0,1996195.0,Egypt
466,2018,Intentional self-harm,55-59,EGY,Female,0,1584865.0,Egypt
467,2018,Intentional self-harm,60-64,EGY,Female,1,1264008.0,Egypt
468,2018,Intentional self-harm,65-69,EGY,Female,0,797196.0,Egypt
469,2018,Intentional self-harm,70-74,EGY,Female,1,497158.0,Egypt
470,2018,Intentional self-harm,75-79,EGY,Female,1,221277.0,Egypt
471,2018,Intentional self-harm,80-84,EGY,Female,0,145290.0,Egypt
472,2018,Intentional self-harm,85-89,EGY,Female,0,,Egypt
473,2018,Intentional self-harm,90-94,EGY,Female,0,,Egypt
474,2018,Intentional self-harm,95+,EGY,Female,0,,Egypt
475,2018,Intentional self-harm,10- 14,EGY,Male,3,4821179.0,Egypt
476,2018,Intentional self-harm,15-19,EGY,Male,0,4791188.0,Egypt
477,2018,Intentional self-harm,20-24,EGY,Male,19,4338842.0,Egypt
478,2018,Intentional self-harm,25-29,EGY,Male,6,4132410.0,Egypt
479,2018,Intentional self-harm,30-34,EGY,Male,9,3855156.0,Egypt
480,2018,Intentional self-harm,35-39,EGY,Male,6,3417387.0,Egypt
481,2018,Intentional self-harm,40-44,EGY,Male,1,2721411.0,Egypt
482,2018,Intentional self-harm,45-49,EGY,Male,4,2339623.0,Egypt
483,2018,Intentional self-harm,5- 9,EGY,Male,0,5596177.0,Egypt
484,2018,Intentional self-harm,50-54,EGY,Male,7,2099684.0,Egypt
485,2018,Intentional self-harm,55-59,EGY,Male,4,1755327.0,Egypt
486,2018,Intentional self-harm,60-64,EGY,Male,3,1450387.0,Egypt
487,2018,Intentional self-harm,65-69,EGY,Male,0,965085.0,Egypt
488,2018,Intentional self-harm,70-74,EGY,Male,0,543787.0,Egypt
489,2018,Intentional self-harm,75-79,EGY,Male,1,254362.0,Egypt
490,2018,Intentional self-harm,80-84,EGY,Male,0,143824.0,Egypt
491,2018,Intentional self-harm,85-89,EGY,Male,0,,Egypt
492,2018,Intentional self-harm,90-94,EGY,Male,0,,Egypt
493,2018,Intentional self-harm,95+,EGY,Male,0,,Egypt
494,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,EGY,Female,0,4434665.0,Egypt
495,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,EGY,Female,0,4440341.0,Egypt
